Rk,Gtm,Date,Unnamed: 3,Opp,Rslt,Tm,Opp.1,OT,ORtg,DRtg,Pace,FTr,3PAr,TS%,TRB%,AST%,STL%,BLK%,eFG%,TOV%,ORB%,FT/FGA,eFG%.1,TOV%.1,ORB%.1,FT/FGA.1,Team,Season,SeasonType
36.0,36.0,2021-12-31,,PHO,W,123.0,108.0,,126.3,110.9,97.4,0.313,0.325,0.651,42.0,62.2,6.2,10.8,0.602,16.0,37.1,0.277,0.465,8.5,28.3,0.15,BOS,2022,reg
37.0,37.0,2022-01-02,,ORL,W,116.0,111.0,OT,106.3,101.7,98.8,0.326,0.419,0.59,49.5,64.1,4.6,14.7,0.529,18.3,20.5,0.291,0.468,13.0,21.3,0.232,BOS,2022,reg
38.0,38.0,2022-01-05,,SAS,L,97.0,99.0,,106.2,108.4,91.3,0.1,0.311,0.516,53.9,47.5,11.0,14.5,0.494,9.6,26.5,0.089,0.534,16.6,30.0,0.057,BOS,2022,reg
39.0,39.0,2022-01-06,@,NYK,L,105.0,108.0,,115.6,118.9,90.8,0.163,0.563,0.612,52.5,57.9,5.5,18.5,0.581,13.2,20.5,0.15,0.544,10.2,26.8,0.111,BOS,2022,reg
40.0,40.0,2022-01-08,,NYK,W,99.0,75.0,,115.7,87.6,85.6,0.224,0.382,0.593,47.1,72.2,9.3,16.7,0.553,12.6,23.7,0.197,0.437,14.1,23.4,0.076,BOS,2022,reg
41.0,41.0,2022-01-10,,IND,W,101.0,98.0,OT,94.4,91.6,96.9,0.318,0.318,0.503,47.0,48.6,9.3,10.5,0.443,16.6,24.5,0.261,0.441,16.5,19.6,0.16,BOS,2022,reg
42.0,42.0,2022-01-12,@,IND,W,119.0,100.0,,128.5,108.0,92.6,0.321,0.487,0.669,50.0,57.5,6.5,10.0,0.628,12.7,21.2,0.269,0.506,11.2,26.8,0.151,BOS,2022,reg
43.0,43.0,2022-01-14,@,PHI,L,99.0,111.0,,101.8,114.1,97.3,0.231,0.397,0.576,47.6,54.1,4.1,9.1,0.545,18.9,17.5,0.179,0.529,9.4,15.9,0.247,BOS,2022,reg
44.0,44.0,2022-01-15,,CHI,W,114.0,112.0,,126.9,124.7,89.8,0.211,0.289,0.58,39.0,61.4,6.7,10.3,0.539,10.1,40.5,0.189,0.575,6.0,17.5,0.138,BOS,2022,reg
45.0,45.0,2022-01-17,,NOP,W,104.0,92.0,,107.5,95.1,96.8,0.25,0.4,0.586,46.6,57.9,6.2,7.0,0.538,13.6,13.2,0.225,0.466,11.2,16.0,0.126,BOS,2022,reg
46.0,46.0,2022-01-19,,CHO,L,102.0,111.0,,104.3,113.5,97.8,0.144,0.511,0.533,55.3,69.2,8.2,6.4,0.511,12.8,18.2,0.111,0.581,15.5,26.8,0.128,BOS,2022,reg
47.0,47.0,2022-01-21,,POR,L,105.0,109.0,,111.7,116.0,94.0,0.28,0.451,0.57,50.0,67.6,7.4,16.3,0.518,11.5,18.6,0.244,0.579,12.7,17.1,0.276,BOS,2022,reg
48.0,48.0,2022-01-23,@,WAS,W,116.0,87.0,,119.3,89.5,97.3,0.233,0.433,0.584,43.6,65.0,5.1,5.1,0.55,11.6,23.9,0.189,0.398,6.5,16.4,0.14,BOS,2022,reg
49.0,49.0,2022-01-25,,SAC,W,128.0,75.0,,132.4,77.6,96.7,0.068,0.437,0.603,40.2,62.7,6.2,9.7,0.592,9.4,36.2,0.058,0.337,10.6,23.1,0.116,BOS,2022,reg
50.0,50.0,2022-01-28,@,ATL,L,92.0,108.0,,94.7,111.1,97.2,0.314,0.419,0.47,45.3,50.0,5.1,13.8,0.39,15.5,32.0,0.291,0.528,10.9,20.0,0.157,BOS,2022,reg
51.0,51.0,2022-01-29,@,NOP,W,107.0,97.0,,112.4,101.9,95.2,0.136,0.506,0.623,48.2,72.1,6.3,14.0,0.617,14.9,16.2,0.086,0.488,14.0,19.6,0.207,BOS,2022,reg
52.0,52.0,2022-01-31,,MIA,W,122.0,92.0,,127.2,95.9,95.9,0.321,0.5,0.636,46.3,54.5,9.4,14.0,0.619,9.4,24.3,0.214,0.489,17.2,22.2,0.08,BOS,2022,reg
53.0,53.0,2022-02-02,,CHO,W,113.0,107.0,,113.1,107.1,99.9,0.207,0.439,0.631,52.3,73.8,9.0,10.6,0.598,17.5,15.8,0.183,0.494,13.9,28.0,0.241,BOS,2022,reg
54.0,54.0,2022-02-04,@,DET,W,102.0,93.0,,105.0,95.7,97.2,0.305,0.341,0.548,50.5,62.2,4.1,11.5,0.506,13.1,23.4,0.232,0.375,8.9,31.3,0.144,BOS,2022,reg
55.0,55.0,2022-02-06,@,ORL,W,116.0,83.0,,115.8,82.9,100.1,0.141,0.465,0.552,42.1,64.4,9.0,10.9,0.52,13.2,33.3,0.131,0.389,17.4,17.0,0.247,BOS,2022,reg
56.0,56.0,2022-02-08,@,BRK,W,126.0,91.0,,126.8,91.6,99.4,0.176,0.44,0.643,43.5,64.0,6.0,12.7,0.626,12.5,30.6,0.132,0.434,11.8,26.8,0.051,BOS,2022,reg
57.0,57.0,2022-02-11,,DEN,W,108.0,102.0,,105.2,99.4,102.6,0.313,0.385,0.495,49.1,63.2,12.7,17.4,0.448,9.9,31.0,0.229,0.494,17.7,25.0,0.144,BOS,2022,reg
58.0,58.0,2022-02-13,,ATL,W,105.0,95.0,,108.3,98.0,96.9,0.318,0.447,0.542,47.1,58.3,5.2,10.9,0.488,11.0,24.5,0.259,0.43,11.5,20.8,0.161,BOS,2022,reg
59.0,59.0,2022-02-15,@,PHI,W,135.0,87.0,,145.5,93.7,92.8,0.268,0.549,0.736,44.0,60.9,2.2,20.8,0.713,10.7,20.0,0.22,0.338,8.5,21.4,0.413,BOS,2022,reg
60.0,60.0,2022-02-16,,DET,L,111.0,112.0,,115.0,116.0,96.5,0.234,0.416,0.654,61.0,69.0,8.3,9.5,0.63,16.7,6.5,0.182,0.548,14.7,39.1,0.108,BOS,2022,reg
61.0,61.0,2022-02-24,@,BRK,W,129.0,106.0,,124.4,102.2,103.7,0.318,0.494,0.666,44.2,60.9,8.7,4.6,0.641,12.6,21.1,0.235,0.452,9.4,16.7,0.223,BOS,2022,reg
62.0,62.0,2022-02-26,@,DET,W,113.0,104.0,,118.8,109.3,95.2,0.239,0.295,0.581,52.6,73.8,5.3,10.0,0.534,9.3,24.4,0.216,0.489,12.6,27.0,0.218,BOS,2022,reg
63.0,63.0,2022-02-27,@,IND,L,107.0,128.0,,109.3,130.7,97.9,0.22,0.473,0.536,55.1,64.1,5.1,15.8,0.495,9.1,23.5,0.187,0.617,12.4,26.3,0.189,BOS,2022,reg
64.0,64.0,2022-03-01,,ATL,W,107.0,98.0,,113.2,103.7,94.5,0.229,0.422,0.586,44.0,69.2,4.2,15.4,0.536,13.3,25.6,0.217,0.476,9.7,12.2,0.229,BOS,2022,reg
65.0,65.0,2022-03-03,,MEM,W,120.0,107.0,,130.3,116.2,92.1,0.169,0.416,0.628,46.3,71.7,4.3,11.9,0.607,12.8,35.7,0.135,0.49,6.3,32.1,0.101,BOS,2022,reg
66.0,66.0,2022-03-06,,BRK,W,126.0,120.0,,128.6,122.4,98.0,0.458,0.434,0.632,54.9,62.5,9.2,11.3,0.584,9.1,23.3,0.349,0.573,14.1,30.8,0.202,BOS,2022,reg
67.0,67.0,2022-03-09,@,CHO,W,115.0,101.0,,122.6,107.7,93.8,0.151,0.398,0.58,49.5,65.2,10.7,15.4,0.559,10.0,34.0,0.118,0.471,14.1,32.6,0.247,BOS,2022,reg
68.0,68.0,2022-03-11,,DET,W,114.0,103.0,,120.1,108.5,94.9,0.333,0.356,0.552,47.2,54.8,10.5,6.1,0.5,8.0,29.5,0.267,0.482,13.0,24.4,0.277,BOS,2022,reg
69.0,69.0,2022-03-13,,DAL,L,92.0,95.0,,97.7,100.9,94.2,0.216,0.42,0.477,48.3,48.5,8.5,8.1,0.426,10.2,22.4,0.193,0.547,17.9,10.5,0.189,BOS,2022,reg
70.0,70.0,2022-03-16,@,GSW,W,110.0,88.0,,120.2,96.2,91.5,0.272,0.494,0.607,41.8,60.5,4.4,10.5,0.562,9.9,20.5,0.235,0.436,7.9,13.5,0.151,BOS,2022,reg
71.0,71.0,2022-03-18,@,SAC,W,126.0,97.0,,131.9,101.5,95.5,0.207,0.488,0.704,46.3,71.7,11.5,2.3,0.695,12.7,17.1,0.146,0.5,15.2,17.8,0.228,BOS,2022,reg
72.0,72.0,2022-03-20,@,DEN,W,124.0,104.0,,136.3,114.3,91.0,0.134,0.488,0.714,51.9,61.7,4.4,12.5,0.689,9.4,15.2,0.134,0.483,10.1,28.3,0.23,BOS,2022,reg
73.0,73.0,2022-03-21,@,OKC,W,132.0,123.0,,131.6,122.6,100.3,0.395,0.465,0.654,50.0,50.0,8.0,12.5,0.599,8.2,15.8,0.337,0.608,10.0,21.7,0.108,BOS,2022,reg
74.0,74.0,2022-03-23,,UTA,W,125.0,97.0,,137.5,106.7,90.9,0.083,0.429,0.718,50.6,74.0,8.8,19.2,0.708,13.0,25.0,0.071,0.443,12.6,34.0,0.216,BOS,2022,reg
75.0,75.0,2022-03-27,,MIN,W,134.0,112.0,,137.0,114.5,97.8,0.241,0.448,0.696,40.0,55.1,7.2,9.6,0.661,11.9,27.8,0.218,0.619,13.6,10.3,0.095,BOS,2022,reg
76.0,76.0,2022-03-28,@,TOR,L,112.0,115.0,OT,106.7,109.6,95.1,0.295,0.421,0.522,47.7,59.0,4.8,10.4,0.474,13.7,30.8,0.232,0.481,8.1,28.1,0.123,BOS,2022,reg
77.0,77.0,2022-03-30,,MIA,L,98.0,106.0,,95.4,103.2,102.8,0.271,0.435,0.515,48.8,77.1,8.8,2.2,0.476,15.9,17.4,0.2,0.563,16.7,10.0,0.215,BOS,2022,reg
78.0,78.0,2022-04-01,,IND,W,128.0,123.0,,132.1,126.9,96.9,0.337,0.398,0.671,42.9,64.4,7.2,8.9,0.614,14.4,33.3,0.313,0.623,14.9,21.6,0.272,BOS,2022,reg
79.0,79.0,2022-04-03,,WAS,W,144.0,102.0,,151.9,107.6,94.8,0.143,0.484,0.744,45.1,69.6,6.3,8.2,0.742,7.6,21.9,0.099,0.512,11.7,17.9,0.22,BOS,2022,reg
80.0,80.0,2022-04-06,@,CHI,W,117.0,94.0,,118.0,94.8,99.2,0.25,0.42,0.599,48.8,67.4,11.1,10.5,0.585,11.7,19.5,0.159,0.481,15.9,17.1,0.213,BOS,2022,reg
81.0,81.0,2022-04-07,@,MIL,L,121.0,127.0,,118.8,124.7,101.8,0.218,0.575,0.634,52.2,69.8,7.9,6.8,0.615,14.4,19.0,0.161,0.577,9.4,28.0,0.155,BOS,2022,reg
82.0,82.0,2022-04-10,@,MEM,W,139.0,110.0,,136.2,107.8,102.1,0.131,0.485,0.664,44.6,63.0,4.9,3.6,0.636,12.5,35.0,0.131,0.456,8.1,31.1,0.167,BOS,2022,reg
1.0,1.0,2021-10-19,@,MIL,L,104.0,127.0,,101.1,123.5,102.8,0.274,0.381,0.552,55.1,51.4,2.9,15.0,0.542,12.1,10.9,0.155,0.538,6.6,25.0,0.133,BRK,2022,reg
2.0,2.0,2021-10-22,@,PHI,W,114.0,109.0,,116.2,111.1,98.1,0.273,0.432,0.578,42.7,63.4,6.1,10.9,0.534,11.7,26.8,0.227,0.549,9.4,12.2,0.099,BRK,2022,reg
3.0,3.0,2021-10-24,,CHO,L,95.0,111.0,,94.9,110.9,100.1,0.138,0.402,0.515,52.2,47.4,10.0,12.5,0.489,15.6,19.1,0.115,0.511,10.5,22.2,0.16,BRK,2022,reg
4.0,4.0,2021-10-25,,WAS,W,104.0,90.0,,101.4,87.8,102.5,0.181,0.372,0.512,49.5,57.5,5.9,7.1,0.479,8.1,14.0,0.149,0.395,10.4,17.5,0.158,BRK,2022,reg
5.0,5.0,2021-10-27,,MIA,L,93.0,106.0,,91.1,103.8,102.1,0.165,0.506,0.51,59.6,63.6,6.9,10.4,0.471,14.9,8.2,0.153,0.438,12.3,30.9,0.229,BRK,2022,reg
6.0,6.0,2021-10-29,,IND,W,105.0,98.0,,103.1,96.2,101.8,0.539,0.342,0.558,47.9,58.8,8.8,9.4,0.487,16.1,22.2,0.408,0.441,12.0,21.6,0.172,BRK,2022,reg
7.0,7.0,2021-10-31,,DET,W,117.0,91.0,,122.3,95.1,95.7,0.222,0.347,0.74,41.4,63.8,7.3,4.3,0.743,20.2,8.3,0.139,0.481,14.5,15.2,0.19,BRK,2022,reg
8.0,8.0,2021-11-03,,ATL,W,117.0,108.0,,116.3,107.4,100.6,0.136,0.545,0.627,55.3,79.1,7.0,13.6,0.614,14.6,14.9,0.102,0.505,12.2,25.5,0.138,BRK,2022,reg
9.0,9.0,2021-11-05,@,DET,W,96.0,90.0,,97.1,91.0,98.9,0.175,0.338,0.557,49.4,69.4,3.0,7.5,0.519,16.5,9.8,0.163,0.443,12.9,14.6,0.149,BRK,2022,reg
10.0,10.0,2021-11-07,@,TOR,W,116.0,103.0,,125.8,111.7,92.2,0.25,0.475,0.653,42.2,70.7,3.3,0.0,0.619,15.3,30.8,0.213,0.511,7.8,18.2,0.161,BRK,2022,reg
11.0,11.0,2021-11-08,@,CHI,L,95.0,118.0,,94.9,117.9,100.1,0.221,0.384,0.503,57.1,55.9,6.0,10.4,0.459,13.7,12.8,0.186,0.515,7.8,29.4,0.173,BRK,2022,reg
12.0,12.0,2021-11-10,@,ORL,W,123.0,90.0,,117.7,86.1,104.5,0.187,0.407,0.624,50.0,63.0,7.7,8.5,0.593,13.2,17.8,0.165,0.402,14.2,22.6,0.174,BRK,2022,reg
13.0,13.0,2021-11-12,@,NOP,W,120.0,112.0,,124.8,116.5,96.2,0.329,0.415,0.639,55.8,65.9,9.4,7.1,0.61,11.3,18.4,0.244,0.563,14.4,30.8,0.148,BRK,2022,reg
14.0,14.0,2021-11-14,@,OKC,W,120.0,96.0,,123.7,99.0,97.0,0.256,0.524,0.658,50.0,75.6,8.2,6.7,0.61,14.1,17.1,0.244,0.478,12.9,21.3,0.111,BRK,2022,reg
15.0,15.0,2021-11-16,,GSW,L,99.0,117.0,,97.3,115.0,101.8,0.307,0.409,0.496,58.2,61.8,11.8,5.1,0.443,10.7,17.0,0.239,0.601,19.4,23.7,0.278,BRK,2022,reg
16.0,16.0,2021-11-17,,CLE,W,109.0,99.0,,112.1,101.8,97.2,0.301,0.386,0.58,51.5,76.3,7.2,6.7,0.53,11.3,17.4,0.253,0.455,12.5,23.5,0.202,BRK,2022,reg
17.0,17.0,2021-11-19,,ORL,W,115.0,113.0,,118.6,116.5,97.0,0.275,0.363,0.564,51.1,46.3,6.2,25.5,0.505,9.7,29.2,0.253,0.528,11.5,27.5,0.213,BRK,2022,reg
18.0,18.0,2021-11-22,@,CLE,W,117.0,112.0,,114.2,109.3,102.5,0.189,0.368,0.568,55.8,71.1,5.9,12.2,0.532,8.9,17.0,0.168,0.462,12.4,29.2,0.28,BRK,2022,reg
19.0,19.0,2021-11-24,@,BOS,W,123.0,104.0,,127.9,108.1,96.2,0.353,0.412,0.626,47.4,67.4,8.3,9.3,0.588,9.2,25.0,0.271,0.434,9.6,27.3,0.275,BRK,2022,reg
20.0,20.0,2021-11-27,,PHO,L,107.0,113.0,,105.9,111.8,101.0,0.25,0.274,0.574,46.6,59.5,6.9,9.3,0.542,17.7,25.0,0.19,0.516,11.4,22.9,0.196,BRK,2022,reg
21.0,21.0,2021-11-30,,NYK,W,112.0,110.0,,119.4,117.3,93.8,0.294,0.329,0.583,52.5,65.9,7.5,11.9,0.529,8.6,22.0,0.259,0.544,10.3,25.6,0.121,BRK,2022,reg
22.0,22.0,2021-12-03,,MIN,W,110.0,105.0,,109.0,104.0,101.0,0.539,0.303,0.585,51.8,72.2,4.0,7.8,0.513,15.3,20.0,0.421,0.457,14.8,32.0,0.215,BRK,2022,reg
23.0,23.0,2021-12-04,,CHI,L,107.0,111.0,,106.3,110.3,100.6,0.081,0.225,0.465,46.1,60.9,7.9,10.9,0.45,5.7,27.3,0.063,0.535,8.4,14.9,0.221,BRK,2022,reg
24.0,24.0,2021-12-07,@,DAL,W,102.0,99.0,,111.8,108.6,91.2,0.157,0.313,0.575,43.8,66.7,3.3,9.1,0.554,11.9,21.6,0.12,0.45,3.9,19.2,0.2,BRK,2022,reg
25.0,25.0,2021-12-08,@,HOU,L,104.0,114.0,,108.3,118.7,96.0,0.348,0.371,0.507,46.3,51.4,7.3,7.5,0.438,11.2,32.6,0.292,0.58,13.0,23.1,0.247,BRK,2022,reg
26.0,26.0,2021-12-10,@,ATL,W,113.0,105.0,,112.5,104.5,100.4,0.172,0.247,0.565,54.4,56.5,9.0,11.7,0.527,12.3,21.4,0.161,0.452,12.5,33.3,0.213,BRK,2022,reg
27.0,27.0,2021-12-12,@,DET,W,116.0,104.0,,108.0,96.8,107.4,0.287,0.322,0.592,48.2,68.3,7.4,10.9,0.534,15.5,20.0,0.264,0.5,17.4,18.6,0.13,BRK,2022,reg
28.0,28.0,2021-12-14,,TOR,W,131.0,129.0,OT,120.6,118.8,98.4,0.223,0.379,0.579,40.6,56.0,6.4,9.4,0.553,13.7,40.4,0.165,0.543,9.6,24.1,0.143,BRK,2022,reg
29.0,29.0,2021-12-16,,PHI,W,114.0,105.0,,114.6,105.5,99.5,0.18,0.258,0.594,44.2,47.7,4.0,5.5,0.556,13.5,23.3,0.169,0.494,8.4,11.6,0.191,BRK,2022,reg
30.0,30.0,2021-12-18,,ORL,L,93.0,100.0,,92.4,99.3,100.7,0.078,0.451,0.441,49.5,61.5,7.9,12.7,0.426,13.2,29.6,0.059,0.468,13.8,25.5,0.128,BRK,2022,reg
31.0,31.0,2021-12-25,@,LAL,W,122.0,115.0,,115.9,109.3,105.2,0.303,0.36,0.605,53.4,72.1,5.7,14.8,0.562,10.6,14.6,0.247,0.469,11.4,25.5,0.26,BRK,2022,reg
32.0,32.0,2021-12-27,@,LAC,W,124.0,108.0,,122.8,107.0,101.0,0.182,0.386,0.652,48.9,62.0,6.9,13.3,0.642,13.6,20.0,0.125,0.454,9.9,29.8,0.206,BRK,2022,reg
33.0,33.0,2021-12-30,,PHI,L,102.0,110.0,,104.1,112.3,98.0,0.333,0.333,0.549,45.3,56.8,4.1,13.2,0.5,16.2,29.3,0.259,0.485,6.8,25.9,0.13,BRK,2022,reg
34.0,34.0,2022-01-01,,LAC,L,116.0,120.0,,113.5,117.4,102.2,0.258,0.34,0.537,41.2,61.9,8.8,4.0,0.49,12.2,34.0,0.216,0.57,9.9,14.9,0.256,BRK,2022,reg
35.0,35.0,2022-01-03,,MEM,L,104.0,118.0,,107.9,122.4,96.4,0.317,0.378,0.557,64.9,75.7,10.4,14.9,0.506,12.2,17.4,0.256,0.52,10.5,47.9,0.118,BRK,2022,reg
36.0,36.0,2022-01-05,@,IND,W,129.0,121.0,,128.3,120.3,100.5,0.337,0.244,0.653,46.5,57.1,12.9,9.3,0.599,10.8,25.7,0.302,0.579,15.3,19.4,0.317,BRK,2022,reg
37.0,37.0,2022-01-07,,MIL,L,109.0,121.0,,111.8,124.1,97.5,0.217,0.293,0.541,47.9,54.8,8.2,9.8,0.489,9.8,30.4,0.207,0.542,9.5,27.1,0.177,BRK,2022,reg
38.0,38.0,2022-01-09,,SAS,W,121.0,119.0,OT,106.3,104.5,103.1,0.224,0.286,0.562,44.4,55.3,7.0,10.7,0.52,17.0,28.9,0.194,0.491,11.5,22.2,0.131,BRK,2022,reg
39.0,39.0,2022-01-10,@,POR,L,108.0,114.0,,109.6,115.7,98.5,0.165,0.352,0.553,52.8,54.8,9.1,12.5,0.527,13.3,25.0,0.132,0.552,13.3,26.8,0.221,BRK,2022,reg
40.0,40.0,2022-01-12,@,CHI,W,138.0,112.0,,138.5,112.4,99.6,0.322,0.368,0.695,46.1,71.4,11.0,7.8,0.661,9.1,21.9,0.264,0.537,15.2,22.7,0.309,BRK,2022,reg
41.0,41.0,2022-01-13,,OKC,L,109.0,130.0,,114.0,136.0,95.6,0.224,0.327,0.506,43.2,39.0,7.3,23.9,0.454,10.0,42.0,0.204,0.626,10.0,23.7,0.176,BRK,2022,reg
42.0,42.0,2022-01-15,,NOP,W,120.0,105.0,,125.6,109.9,95.6,0.202,0.321,0.656,44.3,65.2,5.2,8.9,0.619,14.9,28.1,0.19,0.511,11.0,25.5,0.184,BRK,2022,reg
43.0,43.0,2022-01-17,@,CLE,L,107.0,114.0,,112.0,119.3,95.5,0.217,0.361,0.588,53.3,65.9,11.5,8.2,0.566,13.3,20.0,0.157,0.586,15.1,22.9,0.235,BRK,2022,reg
44.0,44.0,2022-01-19,@,WAS,W,119.0,118.0,,119.2,118.2,99.8,0.225,0.281,0.608,52.6,48.9,5.0,7.0,0.573,13.3,20.6,0.191,0.535,11.5,31.0,0.302,BRK,2022,reg
45.0,45.0,2022-01-21,@,SAS,W,117.0,102.0,,122.4,106.7,95.6,0.12,0.25,0.556,48.0,50.0,3.1,7.6,0.525,7.1,26.7,0.12,0.432,5.4,28.1,0.211,BRK,2022,reg
46.0,46.0,2022-01-23,@,MIN,L,125.0,136.0,,122.9,133.7,101.7,0.158,0.4,0.615,43.5,56.3,3.9,1.7,0.584,15.8,37.2,0.147,0.598,7.9,23.8,0.283,BRK,2022,reg
47.0,47.0,2022-01-25,,LAL,L,96.0,106.0,,100.4,110.8,95.7,0.25,0.307,0.491,37.9,54.1,5.2,3.9,0.46,16.3,39.1,0.17,0.539,9.7,12.2,0.112,BRK,2022,reg
48.0,48.0,2022-01-26,,DEN,L,118.0,124.0,,116.5,122.4,101.3,0.295,0.33,0.593,55.8,60.5,5.9,5.7,0.557,10.8,14.3,0.227,0.556,11.4,27.3,0.281,BRK,2022,reg
49.0,49.0,2022-01-29,@,GSW,L,106.0,110.0,,108.8,112.9,97.4,0.214,0.286,0.494,51.4,53.8,7.2,18.9,0.454,9.3,31.6,0.173,0.48,10.2,32.0,0.163,BRK,2022,reg
50.0,50.0,2022-02-01,@,PHO,L,111.0,121.0,,116.2,126.7,95.5,0.259,0.494,0.615,52.9,62.5,7.3,2.2,0.593,11.7,16.7,0.185,0.625,15.1,20.6,0.342,BRK,2022,reg
51.0,51.0,2022-02-02,@,SAC,L,101.0,112.0,,107.7,119.4,93.8,0.167,0.298,0.56,54.5,53.7,7.5,23.5,0.536,12.6,23.3,0.131,0.516,12.2,33.3,0.172,BRK,2022,reg
52.0,52.0,2022-02-04,@,UTA,L,102.0,125.0,,104.9,128.6,97.2,0.111,0.343,0.491,54.3,61.0,10.3,4.3,0.475,8.8,28.1,0.081,0.665,16.5,25.7,0.141,BRK,2022,reg
53.0,53.0,2022-02-06,@,DEN,L,104.0,124.0,,105.5,125.7,98.6,0.253,0.471,0.538,60.4,66.7,8.1,14.5,0.506,9.4,15.4,0.184,0.574,9.6,28.2,0.17,BRK,2022,reg
54.0,54.0,2022-02-08,,BOS,L,91.0,126.0,,91.6,126.8,99.4,0.131,0.364,0.434,56.5,57.9,6.0,7.8,0.434,11.8,26.8,0.051,0.626,12.5,30.6,0.132,BRK,2022,reg
55.0,55.0,2022-02-10,@,WAS,L,112.0,113.0,,121.3,122.3,92.4,0.333,0.345,0.581,49.4,48.7,6.5,5.6,0.524,9.4,27.9,0.286,0.571,11.4,25.0,0.188,BRK,2022,reg
56.0,56.0,2022-02-12,@,MIA,L,111.0,115.0,,111.9,116.0,99.2,0.237,0.43,0.541,55.9,38.1,12.1,3.8,0.516,7.2,17.6,0.161,0.561,13.7,23.8,0.28,BRK,2022,reg
57.0,57.0,2022-02-14,,SAC,W,109.0,85.0,,107.2,83.6,101.7,0.179,0.31,0.602,46.7,58.1,6.9,9.1,0.565,16.6,15.8,0.167,0.394,15.5,20.4,0.156,BRK,2022,reg
58.0,58.0,2022-02-16,@,NYK,W,111.0,106.0,,118.0,112.7,94.1,0.235,0.347,0.513,46.3,48.8,5.3,2.4,0.495,7.7,32.0,0.143,0.529,9.7,22.2,0.188,BRK,2022,reg
59.0,59.0,2022-02-17,,WAS,L,103.0,117.0,,107.3,121.8,96.0,0.27,0.427,0.517,47.5,52.8,6.2,8.5,0.483,13.8,33.3,0.191,0.627,15.1,22.9,0.157,BRK,2022,reg
60.0,60.0,2022-02-24,,BOS,L,106.0,129.0,,102.2,124.4,103.7,0.298,0.309,0.498,55.8,64.1,7.7,9.3,0.452,9.4,16.7,0.223,0.641,12.6,21.1,0.235,BRK,2022,reg
61.0,61.0,2022-02-26,@,MIL,W,126.0,123.0,,122.7,119.8,102.7,0.359,0.37,0.591,51.8,54.5,6.8,12.5,0.549,7.8,23.5,0.272,0.628,13.7,12.5,0.321,BRK,2022,reg
62.0,62.0,2022-02-28,,TOR,L,97.0,133.0,,95.0,130.2,102.1,0.279,0.407,0.502,51.1,69.7,3.9,8.2,0.453,19.2,31.1,0.221,0.606,10.7,34.0,0.131,BRK,2022,reg
63.0,63.0,2022-03-01,@,TOR,L,108.0,109.0,,114.0,115.0,94.7,0.226,0.298,0.585,56.5,50.0,3.2,7.5,0.56,11.5,17.9,0.167,0.494,11.5,34.8,0.222,BRK,2022,reg
64.0,64.0,2022-03-03,,MIA,L,107.0,113.0,,111.4,117.7,96.0,0.265,0.373,0.577,53.8,61.5,5.2,10.6,0.542,12.3,18.9,0.205,0.584,14.4,17.9,0.299,BRK,2022,reg
65.0,65.0,2022-03-06,@,BOS,L,120.0,126.0,,122.4,128.6,98.0,0.225,0.303,0.613,45.1,53.3,6.1,8.5,0.573,14.1,30.8,0.202,0.584,9.1,23.3,0.349,BRK,2022,reg
66.0,66.0,2022-03-08,@,CHO,W,132.0,121.0,,127.4,116.8,103.6,0.354,0.427,0.696,51.9,71.7,7.7,7.8,0.671,14.4,16.2,0.268,0.56,12.9,23.8,0.196,BRK,2022,reg
67.0,67.0,2022-03-10,@,PHI,W,129.0,100.0,,127.2,98.6,101.4,0.187,0.44,0.655,52.6,56.9,12.8,26.3,0.659,10.9,23.3,0.099,0.398,15.8,32.7,0.28,BRK,2022,reg
68.0,68.0,2022-03-13,,NYK,W,110.0,107.0,,114.3,111.2,96.2,0.247,0.326,0.557,50.6,68.2,11.4,5.6,0.528,12.4,29.3,0.18,0.536,15.6,28.9,0.217,BRK,2022,reg
69.0,69.0,2022-03-15,@,ORL,W,150.0,108.0,,142.1,102.3,105.6,0.386,0.307,0.728,43.5,66.0,8.5,7.4,0.693,11.2,21.2,0.318,0.458,10.1,21.2,0.221,BRK,2022,reg
70.0,70.0,2022-03-16,,DAL,L,111.0,113.0,,124.6,126.9,89.1,0.165,0.286,0.569,45.1,62.2,2.2,4.1,0.544,10.1,40.4,0.132,0.566,10.7,25.7,0.229,BRK,2022,reg
71.0,71.0,2022-03-18,,POR,W,128.0,123.0,,128.3,123.3,99.7,0.429,0.325,0.699,45.1,53.3,7.0,6.6,0.649,18.7,39.4,0.364,0.568,11.6,34.7,0.146,BRK,2022,reg
72.0,72.0,2022-03-21,,UTA,W,114.0,106.0,,121.2,112.7,94.1,0.181,0.361,0.636,47.4,68.9,5.3,9.1,0.608,13.5,21.2,0.157,0.53,13.1,24.4,0.217,BRK,2022,reg
73.0,73.0,2022-03-23,@,MEM,L,120.0,132.0,,118.6,130.5,101.1,0.31,0.287,0.607,54.1,41.9,5.9,15.9,0.546,12.4,25.0,0.287,0.559,10.5,35.6,0.188,BRK,2022,reg
74.0,74.0,2022-03-26,@,MIA,W,110.0,95.0,,109.8,94.8,100.2,0.313,0.398,0.582,49.4,66.7,15.0,12.2,0.536,15.3,25.0,0.253,0.507,21.7,17.1,0.253,BRK,2022,reg
75.0,75.0,2022-03-27,,CHO,L,110.0,119.0,,108.8,117.7,101.1,0.268,0.351,0.507,51.5,69.8,8.9,16.7,0.479,9.2,28.0,0.175,0.515,10.0,32.1,0.184,BRK,2022,reg
